datetime,respondent,respondent-name,type-name,demand_mwh
2023-06-24 19:00:00,CISO,California Independent System Operator,Demand,20513.0
2023-06-24 20:00:00,CISO,California Independent System Operator,Demand,19629.0
2023-06-24 21:00:00,CISO,California Independent System Operator,Demand,19063.0
2023-06-24 22:00:00,CISO,California Independent System Operator,Demand,18648.0
2023-06-24 23:00:00,CISO,California Independent System Operator,Demand,18675.0
2023-06-25 00:00:00,CISO,California Independent System Operator,Demand,19195.0
2023-06-25 01:00:00,CISO,California Independent System Operator,Demand,20736.0
2023-06-25 02:00:00,CISO,California Independent System Operator,Demand,22648.0
2023-06-25 03:00:00,CISO,California Independent System Operator,Demand,24633.0
2023-06-25 04:00:00,CISO,California Independent System Operator,Demand,25953.0
2023-06-25 05:00:00,CISO,California Independent System Operator,Demand,26479.0
2023-06-25 06:00:00,CISO,California Independent System Operator,Demand,26347.0
2023-06-25 07:00:00,CISO,California Independent System Operator,Demand,25229.0
2023-06-25 08:00:00,CISO,California Independent System Operator,Demand,23892.0
2023-06-25 09:00:00,CISO,California Independent System Operator,Demand,22894.0
2023-06-25 10:00:00,CISO,California Independent System Operator,Demand,21789.0
2023-06-25 11:00:00,CISO,California Independent System Operator,Demand,20932.0
2023-06-25 12:00:00,CISO,California Independent System Operator,Demand,20454.0
2023-06-25 13:00:00,CISO,California Independent System Operator,Demand,20229.0
2023-06-25 14:00:00,CISO,California Independent System Operator,Demand,20174.0
2023-06-25 15:00:00,CISO,California Independent System Operator,Demand,19779.0
2023-06-25 16:00:00,CISO,California Independent System Operator,Demand,19526.0
2023-06-25 17:00:00,CISO,California Independent System Operator,Demand,20127.0
2023-06-25 18:00:00,CISO,California Independent System Operator,Demand,19706.0
2023-06-25 19:00:00,CISO,California Independent System Operator,Demand,18933.0
2023-06-25 20:00:00,CISO,California Independent System Operator,Demand,18217.0
2023-06-25 21:00:00,CISO,California Independent System Operator,Demand,17753.0
2023-06-25 22:00:00,CISO,California Independent System Operator,Demand,17453.0
2023-06-25 23:00:00,CISO,California Independent System Operator,Demand,17741.0
2023-06-26 00:00:00,CISO,California Independent System Operator,Demand,18710.0
2023-06-26 01:00:00,CISO,California Independent System Operator,Demand,20540.0
2023-06-26 02:00:00,CISO,California Independent System Operator,Demand,22614.0
2023-06-26 03:00:00,CISO,California Independent System Operator,Demand,24938.0
2023-06-26 04:00:00,CISO,California Independent System Operator,Demand,26137.0
2023-06-26 05:00:00,CISO,California Independent System Operator,Demand,26658.0
2023-06-26 06:00:00,CISO,California Independent System Operator,Demand,26402.0
2023-06-26 07:00:00,CISO,California Independent System Operator,Demand,25112.0
2023-06-26 08:00:00,CISO,California Independent System Operator,Demand,23438.0
2023-06-26 09:00:00,CISO,California Independent System Operator,Demand,22839.0
2023-06-26 10:00:00,CISO,California Independent System Operator,Demand,21956.0
2023-06-26 11:00:00,CISO,California Independent System Operator,Demand,21324.0
2023-06-26 12:00:00,CISO,California Independent System Operator,Demand,20929.0
2023-06-26 13:00:00,CISO,California Independent System Operator,Demand,21187.0
2023-06-26 14:00:00,CISO,California Independent System Operator,Demand,21919.0
2023-06-26 15:00:00,CISO,California Independent System Operator,Demand,22942.0
2023-06-26 16:00:00,CISO,California Independent System Operator,Demand,23488.0
2023-06-26 17:00:00,CISO,California Independent System Operator,Demand,23513.0
2023-06-26 18:00:00,CISO,California Independent System Operator,Demand,23176.0
2023-06-26 19:00:00,CISO,California Independent System Operator,Demand,22294.0
2023-06-26 20:00:00,CISO,California Independent System Operator,Demand,22134.0
2023-06-26 21:00:00,CISO,California Independent System Operator,Demand,22202.0
2023-06-26 22:00:00,CISO,California Independent System Operator,Demand,22528.0
2023-06-26 23:00:00,CISO,California Independent System Operator,Demand,22957.0
2023-06-27 00:00:00,CISO,California Independent System Operator,Demand,23959.0
2023-06-27 01:00:00,CISO,California Independent System Operator,Demand,25285.0
2023-06-27 02:00:00,CISO,California Independent System Operator,Demand,26394.0
2023-06-27 03:00:00,CISO,California Independent System Operator,Demand,27680.0
2023-06-27 04:00:00,CISO,California Independent System Operator,Demand,28483.0
2023-06-27 05:00:00,CISO,California Independent System Operator,Demand,28727.0
2023-06-27 06:00:00,CISO,California Independent System Operator,Demand,28141.0
2023-06-27 07:00:00,CISO,California Independent System Operator,Demand,26605.0
2023-06-27 08:00:00,CISO,California Independent System Operator,Demand,25016.0
2023-06-27 09:00:00,CISO,California Independent System Operator,Demand,24064.0
2023-06-27 10:00:00,CISO,California Independent System Operator,Demand,23035.0
2023-06-27 11:00:00,CISO,California Independent System Operator,Demand,22121.0
2023-06-27 12:00:00,CISO,California Independent System Operator,Demand,21823.0
2023-06-27 13:00:00,CISO,California Independent System Operator,Demand,21998.0
2023-06-27 14:00:00,CISO,California Independent System Operator,Demand,22717.0
2023-06-27 15:00:00,CISO,California Independent System Operator,Demand,23547.0
2023-06-27 16:00:00,CISO,California Independent System Operator,Demand,23900.0
2023-06-27 17:00:00,CISO,California Independent System Operator,Demand,24266.0
2023-06-27 18:00:00,CISO,California Independent System Operator,Demand,23992.0
2023-06-27 19:00:00,CISO,California Independent System Operator,Demand,23374.0
2023-06-27 20:00:00,CISO,California Independent System Operator,Demand,23049.0
2023-06-27 21:00:00,CISO,California Independent System Operator,Demand,22590.0
2023-06-27 22:00:00,CISO,California Independent System Operator,Demand,22741.0
2023-06-27 23:00:00,CISO,California Independent System Operator,Demand,23197.0
2023-06-28 00:00:00,CISO,California Independent System Operator,Demand,24369.0
2023-06-28 01:00:00,CISO,California Independent System Operator,Demand,25804.0
2023-06-28 02:00:00,CISO,California Independent System Operator,Demand,27260.0
2023-06-28 03:00:00,CISO,California Independent System Operator,Demand,28655.0
2023-06-28 04:00:00,CISO,California Independent System Operator,Demand,29558.0
2023-06-28 05:00:00,CISO,California Independent System Operator,Demand,29851.0
2023-06-28 06:00:00,CISO,California Independent System Operator,Demand,29311.0
2023-06-28 07:00:00,CISO,California Independent System Operator,Demand,27643.0
2023-06-28 08:00:00,CISO,California Independent System Operator,Demand,25683.0
2023-06-28 09:00:00,CISO,California Independent System Operator,Demand,24416.0
2023-06-28 10:00:00,CISO,California Independent System Operator,Demand,23230.0
2023-06-28 11:00:00,CISO,California Independent System Operator,Demand,22434.0
2023-06-28 12:00:00,CISO,California Independent System Operator,Demand,21954.0
2023-06-28 13:00:00,CISO,California Independent System Operator,Demand,22172.0
2023-06-28 14:00:00,CISO,California Independent System Operator,Demand,22982.0
2023-06-28 15:00:00,CISO,California Independent System Operator,Demand,23835.0
2023-06-28 16:00:00,CISO,California Independent System Operator,Demand,24606.0
2023-06-28 17:00:00,CISO,California Independent System Operator,Demand,25543.0
2023-06-28 18:00:00,CISO,California Independent System Operator,Demand,25411.0
2023-06-28 19:00:00,CISO,California Independent System Operator,Demand,24449.0
2023-06-28 20:00:00,CISO,California Independent System Operator,Demand,23624.0
2023-06-28 21:00:00,CISO,California Independent System Operator,Demand,23617.0
2023-06-28 22:00:00,CISO,California Independent System Operator,Demand,23460.0
2023-06-28 23:00:00,CISO,California Independent System Operator,Demand,23505.0
2023-06-29 00:00:00,CISO,California Independent System Operator,Demand,24660.0
2023-06-29 01:00:00,CISO,California Independent System Operator,Demand,25986.0
2023-06-29 02:00:00,CISO,California Independent System Operator,Demand,27395.0
2023-06-29 03:00:00,CISO,California Independent System Operator,Demand,29035.0
2023-06-29 04:00:00,CISO,California Independent System Operator,Demand,29969.0
2023-06-29 05:00:00,CISO,California Independent System Operator,Demand,30239.0
2023-06-29 06:00:00,CISO,California Independent System Operator,Demand,29560.0
2023-06-29 07:00:00,CISO,California Independent System Operator,Demand,27753.0
2023-06-29 08:00:00,CISO,California Independent System Operator,Demand,25873.0
2023-06-29 09:00:00,CISO,California Independent System Operator,Demand,24772.0
2023-06-29 10:00:00,CISO,California Independent System Operator,Demand,23987.0
2023-06-29 11:00:00,CISO,California Independent System Operator,Demand,23391.0
2023-06-29 12:00:00,CISO,California Independent System Operator,Demand,22700.0
2023-06-29 13:00:00,CISO,California Independent System Operator,Demand,22636.0
2023-06-29 14:00:00,CISO,California Independent System Operator,Demand,23318.0
2023-06-29 15:00:00,CISO,California Independent System Operator,Demand,24004.0
2023-06-29 16:00:00,CISO,California Independent System Operator,Demand,24691.0
2023-06-29 17:00:00,CISO,California Independent System Operator,Demand,25605.0
2023-06-29 18:00:00,CISO,California Independent System Operator,Demand,25399.0
2023-06-29 19:00:00,CISO,California Independent System Operator,Demand,24584.0
2023-06-29 20:00:00,CISO,California Independent System Operator,Demand,23697.0
2023-06-29 21:00:00,CISO,California Independent System Operator,Demand,23895.0
2023-06-29 22:00:00,CISO,California Independent System Operator,Demand,24652.0
2023-06-29 23:00:00,CISO,California Independent System Operator,Demand,26066.0
2023-06-30 00:00:00,CISO,California Independent System Operator,Demand,27331.0
2023-06-30 01:00:00,CISO,California Independent System Operator,Demand,29154.0
2023-06-30 02:00:00,CISO,California Independent System Operator,Demand,31109.0
2023-06-30 03:00:00,CISO,California Independent System Operator,Demand,32415.0
2023-06-30 04:00:00,CISO,California Independent System Operator,Demand,32848.0
2023-06-30 05:00:00,CISO,California Independent System Operator,Demand,32567.0
2023-06-30 06:00:00,CISO,California Independent System Operator,Demand,31873.0
2023-06-30 07:00:00,CISO,California Independent System Operator,Demand,29830.0
2023-06-30 08:00:00,CISO,California Independent System Operator,Demand,27519.0
2023-06-30 09:00:00,CISO,California Independent System Operator,Demand,25955.0
2023-06-30 10:00:00,CISO,California Independent System Operator,Demand,25079.0
2023-06-30 11:00:00,CISO,California Independent System Operator,Demand,24294.0
2023-06-30 12:00:00,CISO,California Independent System Operator,Demand,24018.0
2023-06-30 13:00:00,CISO,California Independent System Operator,Demand,23194.0
2023-06-30 14:00:00,CISO,California Independent System Operator,Demand,23713.0
2023-06-30 15:00:00,CISO,California Independent System Operator,Demand,24584.0
2023-06-30 16:00:00,CISO,California Independent System Operator,Demand,25876.0
2023-06-30 17:00:00,CISO,California Independent System Operator,Demand,27254.0
2023-06-30 18:00:00,CISO,California Independent System Operator,Demand,27121.0
2023-06-30 19:00:00,CISO,California Independent System Operator,Demand,26616.0
2023-06-30 20:00:00,CISO,California Independent System Operator,Demand,26451.0
2023-06-30 21:00:00,CISO,California Independent System Operator,Demand,27425.0
2023-06-30 22:00:00,CISO,California Independent System Operator,Demand,28217.0
2023-06-30 23:00:00,CISO,California Independent System Operator,Demand,29613.0
2023-07-01 00:00:00,CISO,California Independent System Operator,Demand,31720.0
2023-07-01 01:00:00,CISO,California Independent System Operator,Demand,33235.0
2023-07-01 02:00:00,CISO,California Independent System Operator,Demand,34678.0
2023-07-01 03:00:00,CISO,California Independent System Operator,Demand,35566.0
2023-07-01 04:00:00,CISO,California Independent System Operator,Demand,35469.0
2023-07-01 05:00:00,CISO,California Independent System Operator,Demand,34786.0
2023-07-01 06:00:00,CISO,California Independent System Operator,Demand,33835.0
2023-07-01 07:00:00,CISO,California Independent System Operator,Demand,31558.0
2023-07-01 08:00:00,CISO,California Independent System Operator,Demand,29283.0
2023-07-01 09:00:00,CISO,California Independent System Operator,Demand,27481.0
2023-07-01 10:00:00,CISO,California Independent System Operator,Demand,26158.0
2023-07-01 11:00:00,CISO,California Independent System Operator,Demand,24875.0
2023-07-01 12:00:00,CISO,California Independent System Operator,Demand,23908.0
2023-07-01 13:00:00,CISO,California Independent System Operator,Demand,23135.0
2023-07-01 14:00:00,CISO,California Independent System Operator,Demand,23082.0
2023-07-01 15:00:00,CISO,California Independent System Operator,Demand,23156.0
2023-07-01 16:00:00,CISO,California Independent System Operator,Demand,24224.0
2023-07-01 17:00:00,CISO,California Independent System Operator,Demand,25268.0
2023-07-01 18:00:00,CISO,California Independent System Operator,Demand,25464.0
2023-07-01 19:00:00,CISO,California Independent System Operator,Demand,25488.0
2023-07-01 20:00:00,CISO,California Independent System Operator,Demand,25743.0
2023-07-01 21:00:00,CISO,California Independent System Operator,Demand,26270.0
2023-07-01 22:00:00,CISO,California Independent System Operator,Demand,27727.0
2023-07-01 23:00:00,CISO,California Independent System Operator,Demand,29267.0
2023-07-02 00:00:00,CISO,California Independent System Operator,Demand,31375.0
2023-07-02 01:00:00,CISO,California Independent System Operator,Demand,32898.0
2023-07-02 02:00:00,CISO,California Independent System Operator,Demand,34665.0
2023-07-02 03:00:00,CISO,California Independent System Operator,Demand,35936.0
2023-07-02 04:00:00,CISO,California Independent System Operator,Demand,35914.0
2023-07-02 05:00:00,CISO,California Independent System Operator,Demand,35018.0
2023-07-02 06:00:00,CISO,California Independent System Operator,Demand,33790.0
2023-07-02 07:00:00,CISO,California Independent System Operator,Demand,31673.0
2023-07-02 08:00:00,CISO,California Independent System Operator,Demand,29287.0
2023-07-02 09:00:00,CISO,California Independent System Operator,Demand,27537.0
2023-07-02 10:00:00,CISO,California Independent System Operator,Demand,25890.0
2023-07-02 11:00:00,CISO,California Independent System Operator,Demand,24682.0
2023-07-02 12:00:00,CISO,California Independent System Operator,Demand,23552.0
2023-07-02 13:00:00,CISO,California Independent System Operator,Demand,23031.0
2023-07-02 14:00:00,CISO,California Independent System Operator,Demand,22731.0
2023-07-02 15:00:00,CISO,California Independent System Operator,Demand,22537.0
2023-07-02 16:00:00,CISO,California Independent System Operator,Demand,23739.0
2023-07-02 17:00:00,CISO,California Independent System Operator,Demand,24887.0
2023-07-02 18:00:00,CISO,California Independent System Operator,Demand,24811.0
2023-07-02 19:00:00,CISO,California Independent System Operator,Demand,24549.0
2023-07-02 20:00:00,CISO,California Independent System Operator,Demand,24998.0
2023-07-02 21:00:00,CISO,California Independent System Operator,Demand,25718.0
2023-07-02 22:00:00,CISO,California Independent System Operator,Demand,27064.0
2023-07-02 23:00:00,CISO,California Independent System Operator,Demand,28895.0
2023-07-03 00:00:00,CISO,California Independent System Operator,Demand,30760.0
2023-07-03 01:00:00,CISO,California Independent System Operator,Demand,32254.0
2023-07-03 02:00:00,CISO,California Independent System Operator,Demand,33959.0
2023-07-03 03:00:00,CISO,California Independent System Operator,Demand,35393.0
2023-07-03 04:00:00,CISO,California Independent System Operator,Demand,35484.0
2023-07-03 05:00:00,CISO,California Independent System Operator,Demand,34583.0
2023-07-03 06:00:00,CISO,California Independent System Operator,Demand,33575.0
2023-07-03 07:00:00,CISO,California Independent System Operator,Demand,31181.0
2023-07-03 08:00:00,CISO,California Independent System Operator,Demand,28636.0
2023-07-03 09:00:00,CISO,California Independent System Operator,Demand,26727.0
2023-07-03 10:00:00,CISO,California Independent System Operator,Demand,25369.0
2023-07-03 11:00:00,CISO,California Independent System Operator,Demand,24620.0
2023-07-03 12:00:00,CISO,California Independent System Operator,Demand,23862.0
2023-07-03 13:00:00,CISO,California Independent System Operator,Demand,23568.0
2023-07-03 14:00:00,CISO,California Independent System Operator,Demand,23793.0
2023-07-03 15:00:00,CISO,California Independent System Operator,Demand,24410.0
2023-07-03 16:00:00,CISO,California Independent System Operator,Demand,26415.0
2023-07-03 17:00:00,CISO,California Independent System Operator,Demand,27564.0
2023-07-03 18:00:00,CISO,California Independent System Operator,Demand,27451.0
2023-07-03 19:00:00,CISO,California Independent System Operator,Demand,27796.0
2023-07-03 20:00:00,CISO,California Independent System Operator,Demand,27873.0
2023-07-03 21:00:00,CISO,California Independent System Operator,Demand,27968.0
2023-07-03 22:00:00,CISO,California Independent System Operator,Demand,28456.0
2023-07-03 23:00:00,CISO,California Independent System Operator,Demand,29552.0
2023-07-04 00:00:00,CISO,California Independent System Operator,Demand,31320.0
2023-07-04 01:00:00,CISO,California Independent System Operator,Demand,32801.0
2023-07-04 02:00:00,CISO,California Independent System Operator,Demand,34192.0
2023-07-04 03:00:00,CISO,California Independent System Operator,Demand,35040.0
2023-07-04 04:00:00,CISO,California Independent System Operator,Demand,34415.0
2023-07-04 05:00:00,CISO,California Independent System Operator,Demand,33385.0
2023-07-04 06:00:00,CISO,California Independent System Operator,Demand,32140.0
2023-07-04 07:00:00,CISO,California Independent System Operator,Demand,30291.0
2023-07-04 08:00:00,CISO,California Independent System Operator,Demand,27983.0
2023-07-04 09:00:00,CISO,California Independent System Operator,Demand,26017.0
2023-07-04 10:00:00,CISO,California Independent System Operator,Demand,24511.0
2023-07-04 11:00:00,CISO,California Independent System Operator,Demand,23423.0
2023-07-04 12:00:00,CISO,California Independent System Operator,Demand,22787.0
2023-07-04 13:00:00,CISO,California Independent System Operator,Demand,22394.0
2023-07-04 14:00:00,CISO,California Independent System Operator,Demand,22352.0
2023-07-04 15:00:00,CISO,California Independent System Operator,Demand,22759.0
2023-07-04 16:00:00,CISO,California Independent System Operator,Demand,23044.0
2023-07-04 17:00:00,CISO,California Independent System Operator,Demand,23883.0
2023-07-04 18:00:00,CISO,California Independent System Operator,Demand,23056.0
2023-07-04 19:00:00,CISO,California Independent System Operator,Demand,22470.0
2023-07-04 20:00:00,CISO,California Independent System Operator,Demand,22157.0
2023-07-04 21:00:00,CISO,California Independent System Operator,Demand,22348.0
2023-07-04 22:00:00,CISO,California Independent System Operator,Demand,23149.0
2023-07-04 23:00:00,CISO,California Independent System Operator,Demand,24309.0
2023-07-05 00:00:00,CISO,California Independent System Operator,Demand,25741.0
2023-07-05 01:00:00,CISO,California Independent System Operator,Demand,27066.0
2023-07-05 02:00:00,CISO,California Independent System Operator,Demand,28986.0
2023-07-05 03:00:00,CISO,California Independent System Operator,Demand,30264.0
2023-07-05 04:00:00,CISO,California Independent System Operator,Demand,30263.0
2023-07-05 05:00:00,CISO,California Independent System Operator,Demand,29704.0
2023-07-05 06:00:00,CISO,California Independent System Operator,Demand,28759.0
2023-07-05 07:00:00,CISO,California Independent System Operator,Demand,27598.0
2023-07-05 08:00:00,CISO,California Independent System Operator,Demand,26071.0
2023-07-05 09:00:00,CISO,California Independent System Operator,Demand,24689.0
2023-07-05 10:00:00,CISO,California Independent System Operator,Demand,23495.0
2023-07-05 11:00:00,CISO,California Independent System Operator,Demand,23151.0
2023-07-05 12:00:00,CISO,California Independent System Operator,Demand,22762.0
2023-07-05 13:00:00,CISO,California Independent System Operator,Demand,22826.0
2023-07-05 14:00:00,CISO,California Independent System Operator,Demand,23038.0
2023-07-05 15:00:00,CISO,California Independent System Operator,Demand,23791.0
2023-07-05 16:00:00,CISO,California Independent System Operator,Demand,24662.0
2023-07-05 17:00:00,CISO,California Independent System Operator,Demand,25378.0
2023-07-05 18:00:00,CISO,California Independent System Operator,Demand,25145.0
2023-07-05 19:00:00,CISO,California Independent System Operator,Demand,24915.0
2023-07-05 20:00:00,CISO,California Independent System Operator,Demand,24707.0
2023-07-05 21:00:00,CISO,California Independent System Operator,Demand,24995.0
2023-07-05 22:00:00,CISO,California Independent System Operator,Demand,25658.0
2023-07-05 23:00:00,CISO,California Independent System Operator,Demand,26797.0
2023-07-06 00:00:00,CISO,California Independent System Operator,Demand,28208.0
2023-07-06 01:00:00,CISO,California Independent System Operator,Demand,29940.0
2023-07-06 02:00:00,CISO,California Independent System Operator,Demand,31419.0
2023-07-06 03:00:00,CISO,California Independent System Operator,Demand,32562.0
2023-07-06 04:00:00,CISO,California Independent System Operator,Demand,32597.0
2023-07-06 05:00:00,CISO,California Independent System Operator,Demand,32032.0
2023-07-06 06:00:00,CISO,California Independent System Operator,Demand,31232.0
2023-07-06 07:00:00,CISO,California Independent System Operator,Demand,29254.0
2023-07-06 08:00:00,CISO,California Independent System Operator,Demand,26916.0
2023-07-06 09:00:00,CISO,California Independent System Operator,Demand,25351.0
2023-07-06 10:00:00,CISO,California Independent System Operator,Demand,24206.0
2023-07-06 11:00:00,CISO,California Independent System Operator,Demand,23091.0
2023-07-06 12:00:00,CISO,California Independent System Operator,Demand,22464.0
2023-07-06 13:00:00,CISO,California Independent System Operator,Demand,22763.0
2023-07-06 14:00:00,CISO,California Independent System Operator,Demand,23437.0
2023-07-06 15:00:00,CISO,California Independent System Operator,Demand,24029.0
2023-07-06 16:00:00,CISO,California Independent System Operator,Demand,25259.0
2023-07-06 17:00:00,CISO,California Independent System Operator,Demand,25807.0
2023-07-06 18:00:00,CISO,California Independent System Operator,Demand,25924.0
2023-07-06 19:00:00,CISO,California Independent System Operator,Demand,26093.0
2023-07-06 20:00:00,CISO,California Independent System Operator,Demand,25286.0
2023-07-06 21:00:00,CISO,California Independent System Operator,Demand,24953.0
2023-07-06 22:00:00,CISO,California Independent System Operator,Demand,24862.0
2023-07-06 23:00:00,CISO,California Independent System Operator,Demand,25364.0
2023-07-07 00:00:00,CISO,California Independent System Operator,Demand,26255.0
2023-07-07 01:00:00,CISO,California Independent System Operator,Demand,27993.0
2023-07-07 02:00:00,CISO,California Independent System Operator,Demand,29782.0
2023-07-07 03:00:00,CISO,California Independent System Operator,Demand,31003.0
2023-07-07 04:00:00,CISO,California Independent System Operator,Demand,31438.0
2023-07-07 05:00:00,CISO,California Independent System Operator,Demand,31259.0
2023-07-07 06:00:00,CISO,California Independent System Operator,Demand,30562.0
2023-07-07 07:00:00,CISO,California Independent System Operator,Demand,28677.0
2023-07-07 08:00:00,CISO,California Independent System Operator,Demand,26772.0
2023-07-07 09:00:00,CISO,California Independent System Operator,Demand,25270.0
2023-07-07 10:00:00,CISO,California Independent System Operator,Demand,24207.0
2023-07-07 11:00:00,CISO,California Independent System Operator,Demand,23303.0
2023-07-07 12:00:00,CISO,California Independent System Operator,Demand,22866.0
2023-07-07 13:00:00,CISO,California Independent System Operator,Demand,22911.0
2023-07-07 14:00:00,CISO,California Independent System Operator,Demand,23549.0
2023-07-07 15:00:00,CISO,California Independent System Operator,Demand,24370.0
2023-07-07 16:00:00,CISO,California Independent System Operator,Demand,25487.0
2023-07-07 17:00:00,CISO,California Independent System Operator,Demand,25948.0
2023-07-07 18:00:00,CISO,California Independent System Operator,Demand,25497.0
2023-07-07 19:00:00,CISO,California Independent System Operator,Demand,25081.0
2023-07-07 20:00:00,CISO,California Independent System Operator,Demand,24534.0
2023-07-07 21:00:00,CISO,California Independent System Operator,Demand,24148.0
2023-07-07 22:00:00,CISO,California Independent System Operator,Demand,23973.0
2023-07-07 23:00:00,CISO,California Independent System Operator,Demand,23988.0
2023-07-08 00:00:00,CISO,California Independent System Operator,Demand,25321.0
2023-07-08 01:00:00,CISO,California Independent System Operator,Demand,26980.0
2023-07-08 02:00:00,CISO,California Independent System Operator,Demand,28965.0
2023-07-08 03:00:00,CISO,California Independent System Operator,Demand,30150.0
2023-07-08 04:00:00,CISO,California Independent System Operator,Demand,30637.0
2023-07-08 05:00:00,CISO,California Independent System Operator,Demand,30549.0
2023-07-08 06:00:00,CISO,California Independent System Operator,Demand,30036.0
2023-07-08 07:00:00,CISO,California Independent System Operator,Demand,28579.0
2023-07-08 08:00:00,CISO,California Independent System Operator,Demand,26722.0
2023-07-08 09:00:00,CISO,California Independent System Operator,Demand,25319.0
2023-07-08 10:00:00,CISO,California Independent System Operator,Demand,24090.0
2023-07-08 11:00:00,CISO,California Independent System Operator,Demand,23095.0
2023-07-08 12:00:00,CISO,California Independent System Operator,Demand,22577.0
2023-07-08 13:00:00,CISO,California Independent System Operator,Demand,22381.0
2023-07-08 14:00:00,CISO,California Independent System Operator,Demand,22531.0
2023-07-08 15:00:00,CISO,California Independent System Operator,Demand,22163.0
2023-07-08 16:00:00,CISO,California Independent System Operator,Demand,22786.0
2023-07-08 17:00:00,CISO,California Independent System Operator,Demand,23105.0
2023-07-08 18:00:00,CISO,California Independent System Operator,Demand,22420.0
2023-07-08 19:00:00,CISO,California Independent System Operator,Demand,21873.0
2023-07-08 20:00:00,CISO,California Independent System Operator,Demand,21258.0
2023-07-08 21:00:00,CISO,California Independent System Operator,Demand,21072.0
2023-07-08 22:00:00,CISO,California Independent System Operator,Demand,20949.0
2023-07-08 23:00:00,CISO,California Independent System Operator,Demand,21540.0
2023-07-09 00:00:00,CISO,California Independent System Operator,Demand,22865.0
2023-07-09 01:00:00,CISO,California Independent System Operator,Demand,24452.0
2023-07-09 02:00:00,CISO,California Independent System Operator,Demand,26311.0
2023-07-09 03:00:00,CISO,California Independent System Operator,Demand,28182.0
2023-07-09 04:00:00,CISO,California Independent System Operator,Demand,29029.0
2023-07-09 05:00:00,CISO,California Independent System Operator,Demand,29052.0
2023-07-09 06:00:00,CISO,California Independent System Operator,Demand,28496.0
2023-07-09 07:00:00,CISO,California Independent System Operator,Demand,26969.0
2023-07-09 08:00:00,CISO,California Independent System Operator,Demand,25299.0
2023-07-09 09:00:00,CISO,California Independent System Operator,Demand,24244.0
2023-07-09 10:00:00,CISO,California Independent System Operator,Demand,23284.0
2023-07-09 11:00:00,CISO,California Independent System Operator,Demand,22649.0
2023-07-09 12:00:00,CISO,California Independent System Operator,Demand,21897.0
2023-07-09 13:00:00,CISO,California Independent System Operator,Demand,21211.0
2023-07-09 14:00:00,CISO,California Independent System Operator,Demand,21184.0
2023-07-09 15:00:00,CISO,California Independent System Operator,Demand,20965.0
2023-07-09 16:00:00,CISO,California Independent System Operator,Demand,21311.0
2023-07-09 17:00:00,CISO,California Independent System Operator,Demand,21919.0
2023-07-09 18:00:00,CISO,California Independent System Operator,Demand,21162.0
2023-07-09 19:00:00,CISO,California Independent System Operator,Demand,21023.0
2023-07-09 20:00:00,CISO,California Independent System Operator,Demand,20023.0
2023-07-09 21:00:00,CISO,California Independent System Operator,Demand,19347.0
2023-07-09 22:00:00,CISO,California Independent System Operator,Demand,19335.0
2023-07-09 23:00:00,CISO,California Independent System Operator,Demand,20039.0
2023-07-10 00:00:00,CISO,California Independent System Operator,Demand,21647.0
2023-07-10 01:00:00,CISO,California Independent System Operator,Demand,23567.0
2023-07-10 02:00:00,CISO,California Independent System Operator,Demand,25646.0
2023-07-10 03:00:00,CISO,California Independent System Operator,Demand,27798.0
2023-07-10 04:00:00,CISO,California Independent System Operator,Demand,28826.0
2023-07-10 05:00:00,CISO,California Independent System Operator,Demand,28988.0
2023-07-10 06:00:00,CISO,California Independent System Operator,Demand,28541.0
2023-07-10 07:00:00,CISO,California Independent System Operator,Demand,27067.0
2023-07-10 08:00:00,CISO,California Independent System Operator,Demand,25216.0
2023-07-10 09:00:00,CISO,California Independent System Operator,Demand,24143.0
2023-07-10 10:00:00,CISO,California Independent System Operator,Demand,23260.0
2023-07-10 11:00:00,CISO,California Independent System Operator,Demand,22675.0
2023-07-10 12:00:00,CISO,California Independent System Operator,Demand,22409.0
2023-07-10 13:00:00,CISO,California Independent System Operator,Demand,22083.0
2023-07-10 14:00:00,CISO,California Independent System Operator,Demand,22790.0
2023-07-10 15:00:00,CISO,California Independent System Operator,Demand,23683.0
2023-07-10 16:00:00,CISO,California Independent System Operator,Demand,24944.0
2023-07-10 17:00:00,CISO,California Independent System Operator,Demand,26184.0
2023-07-10 18:00:00,CISO,California Independent System Operator,Demand,25775.0
2023-07-10 19:00:00,CISO,California Independent System Operator,Demand,25111.0
2023-07-10 20:00:00,CISO,California Independent System Operator,Demand,24694.0
2023-07-10 21:00:00,CISO,California Independent System Operator,Demand,24564.0
2023-07-10 22:00:00,CISO,California Independent System Operator,Demand,25234.0
2023-07-10 23:00:00,CISO,California Independent System Operator,Demand,26273.0
2023-07-11 00:00:00,CISO,California Independent System Operator,Demand,27790.0
2023-07-11 01:00:00,CISO,California Independent System Operator,Demand,29596.0
2023-07-11 02:00:00,CISO,California Independent System Operator,Demand,31787.0
2023-07-11 03:00:00,CISO,California Independent System Operator,Demand,33415.0
2023-07-11 04:00:00,CISO,California Independent System Operator,Demand,33997.0
2023-07-11 05:00:00,CISO,California Independent System Operator,Demand,33384.0
2023-07-11 06:00:00,CISO,California Independent System Operator,Demand,32445.0
2023-07-11 07:00:00,CISO,California Independent System Operator,Demand,30153.0
2023-07-11 08:00:00,CISO,California Independent System Operator,Demand,27978.0
2023-07-11 09:00:00,CISO,California Independent System Operator,Demand,26447.0
