datetime,Actual Demand,SARIMA Forecast,Prophet Forecast,Hybrid Forecast
2023-11-28 15:00:00,23542.0,23189.316443217733,18982.443238577875,21927.25448182577
2023-11-28 16:00:00,25702.0,24223.40876907183,19955.01914105837,22942.89188066779
2023-11-28 17:00:00,26557.0,24711.37119755286,20448.962352418414,23432.648544012525
2023-11-28 18:00:00,25606.0,24633.02680285853,20318.50430023271,23338.670052070785
2023-11-28 19:00:00,24768.0,23803.904748432946,19788.443302731564,22599.26631472253
2023-11-28 20:00:00,24288.0,23066.396818775294,19255.35469768535,21923.084182448318
2023-11-28 21:00:00,23484.0,22785.04350831767,19016.119861450523,21654.366414257525
2023-11-28 22:00:00,23510.0,22785.092421265424,19156.94983773331,21696.649646205788
2023-11-28 23:00:00,23820.0,23190.361058408067,19649.023875950315,22127.95990367074
2023-11-29 00:00:00,24007.0,24231.20293259441,20486.19430099557,23107.700343114757
2023-11-29 01:00:00,24773.0,25654.79346220143,21680.31448419301,24462.4497687989
2023-11-29 02:00:00,26576.0,27205.994164724696,23112.94529048006,25978.079502451303
2023-11-29 03:00:00,28305.0,28076.280046247248,24429.412623324824,26982.21981937052
2023-11-29 04:00:00,28241.0,27703.622333605632,25148.1645356953,26936.98499423253
2023-11-29 05:00:00,27760.0,26841.03506824004,24947.60108090524,26273.0048720396
2023-11-29 06:00:00,27123.0,25997.9322567238,23895.115945143687,25367.087363249764
2023-11-29 07:00:00,26423.0,24587.691502870603,22406.556054287103,23933.35086829555
2023-11-29 08:00:00,25115.0,23211.436106404948,20959.55967738696,22535.873177699552
2023-11-29 09:00:00,23784.0,22392.81654459271,19807.65980885592,21617.269523871677
2023-11-29 10:00:00,22943.0,21660.84351336245,18934.51453057197,20842.944818525302
2023-11-29 11:00:00,22339.0,21205.558441295696,18253.462593649598,20319.929687001862
2023-11-29 12:00:00,21829.0,20942.82286700493,17823.9829758159,20007.17089964822
2023-11-29 13:00:00,21611.0,21002.521615497026,17851.412224300075,20057.18879813794
2023-11-29 14:00:00,21867.0,21651.650786476603,18463.173460000013,20695.107588533625
2023-11-29 15:00:00,23110.0,23189.31644322907,19489.11217437252,22079.255162572103
2023-11-29 16:00:00,25142.0,24223.408769082736,20483.428615360943,23101.4147229662
2023-11-29 17:00:00,26405.0,24711.371197563352,21000.17420810455,23598.012100725708
2023-11-29 18:00:00,26615.0,24633.026802868622,20893.02619820521,23511.0266214696
2023-11-29 19:00:00,26257.0,23803.90474844265,20386.2479115007,22778.607697360065
2023-11-29 20:00:00,26045.0,23066.39681878464,19875.905526290542,22109.24943103641
2023-11-29 21:00:00,25754.0,22785.043508326657,19658.40322107468,21847.051422151064
2023-11-29 22:00:00,25767.0,22785.09242127407,19819.51234367491,21895.41839799432
2023-11-29 23:00:00,25608.0,23190.361058416383,20330.01483693177,22332.257191970995
2023-11-30 00:00:00,25041.0,24231.20293260241,21183.41228710824,23316.865738954155
2023-11-30 01:00:00,25071.0,25654.793462209127,22391.25731900813,24675.73261924883
2023-11-30 02:00:00,26798.0,27205.9941647321,23834.86267789384,26194.65471868062
2023-11-30 03:00:00,28470.0,28076.28004625437,25159.36059552409,27201.204211035285
2023-11-30 04:00:00,28250.0,27703.62233361249,25883.06089427096,27157.453901810022
2023-11-30 05:00:00,27716.0,26841.03506824663,25684.28100366827,26494.00884887312
2023-11-30 06:00:00,27107.0,25997.93225673014,24630.386937654366,25587.668661007407
2023-11-30 07:00:00,26322.0,24587.691502876703,23137.25144731483,24152.55948620814
2023-11-30 08:00:00,25044.0,23211.436106410816,21682.589902271386,22752.782245168983
2023-11-30 09:00:00,23527.0,22392.81654459836,20520.060722219645,21830.989797884744
2023-11-30 10:00:00,23147.0,21660.843513367883,19633.49211376863,21052.638093488105
2023-11-30 11:00:00,22645.0,21205.55844130092,18936.43340900226,20524.82093161132
2023-11-30 12:00:00,22476.0,20942.822867009952,18488.60983155312,20206.5589563729
2023-11-30 13:00:00,21907.0,21002.52161550186,18495.63457382224,20250.45550299797
2023-11-30 14:00:00,22031.0,21651.65078648125,19085.23214334257,20881.72519353965
2023-11-30 15:00:00,23115.0,23189.316443233543,20087.56819451027,22258.79196861656
2023-11-30 16:00:00,25042.0,24223.40876908704,21057.175733052343,23273.538858276628
2023-11-30 17:00:00,26331.0,24711.37119756749,21548.445230973244,23762.493407589216
2023-11-30 18:00:00,26158.0,24633.02680287261,21415.39293316162,23667.73664195931
2023-11-30 19:00:00,25533.0,23803.904748446483,20882.614844891817,22927.51777738008
2023-11-30 20:00:00,25613.0,23066.39681878833,20346.49738755985,22250.426989419782
2023-11-30 21:00:00,25806.0,22785.043508330204,20103.746677358944,21980.654459038826
2023-11-30 22:00:00,26137.0,22785.09242127748,20240.41215837272,22021.68834240605
2023-11-30 23:00:00,26079.0,23190.361058419665,20727.52490831682,22451.51021338881
2023-12-01 00:00:00,25466.0,24231.202932605564,21558.8020584388,23429.48267035553
2023-12-01 01:00:00,25722.0,25654.793462212165,22745.974121116305,24782.147659883405
2023-12-01 02:00:00,27021.0,27205.99416473502,24170.490626161343,26295.343103162915
2023-12-01 03:00:00,28490.0,28076.280046257183,25477.576716211857,27296.669047243584
2023-12-01 04:00:00,28344.0,27703.62233361519,26185.589197934285,27248.212392910915
2023-12-01 05:00:00,28011.0,26841.03506824923,25972.845256801997,26580.57812481506
2023-12-01 06:00:00,27310.0,25997.93225673264,24906.662906273337,25670.551451594845
2023-12-01 07:00:00,26485.0,24587.69150287911,23402.819398375905,24232.229871528147
2023-12-01 08:00:00,25303.0,23211.43610641313,21938.88814937696,22829.67171930228
2023-12-01 09:00:00,23832.0,22392.816544600584,20768.3409923544,21905.47387892673
2023-12-01 10:00:00,22740.0,21660.843513370022,19874.777490716955,21125.023706574106
2023-12-01 11:00:00,22529.0,21205.558441302983,19171.479577475333,20595.334782154685
2023-12-01 12:00:00,21995.0,20942.82286701193,18717.870303984622,20275.33709810374
2023-12-01 13:00:00,22016.0,21002.521615503767,18719.23053081005,20317.534290095653
2023-12-01 14:00:00,21752.0,21651.65078648309,19302.92745700765,20947.03378764045
2023-12-01 15:00:00,22768.0,23189.316443235308,20298.75013606814,22322.14655108516
2023-12-01 16:00:00,24794.0,24223.40876908874,21260.84178864362,23334.6386749552
2023-12-01 17:00:00,25685.0,24711.37119756913,21743.19636721279,23820.918748462223
2023-12-01 18:00:00,26195.0,24633.02680287418,21599.43356631508,23722.94883190645
2023-12-01 19:00:00,25228.0,23803.904748447992,21053.759673572724,22978.861225985413
2023-12-01 20:00:00,24983.0,23066.39681878978,20502.18515520672,22297.13331971486
2023-12-01 21:00:00,24495.0,22785.043508331604,20241.060832026204,22021.84870543998
2023-12-01 22:00:00,24651.0,22785.092421278827,20356.108280724256,22056.397179112457
2023-12-01 23:00:00,24642.0,23190.36105842096,20818.06468136325,22478.672145303644
2023-12-02 00:00:00,24472.0,24231.202932606808,21620.393457554503,23447.96009009112
2023-12-02 01:00:00,24925.0,25654.79346221336,22774.617412314223,24790.74064724362
2023-12-02 02:00:00,26147.0,27205.99416473617,24162.029672515066,26292.80481706984
2023-12-02 03:00:00,27590.0,28076.280046258293,25427.75501186865,27281.7225359414
2023-12-02 04:00:00,27318.0,27703.62233361625,26090.109975481224,27219.568626175744
2023-12-02 05:00:00,26804.0,26841.035068250258,25827.434945907276,26536.95503154736
2023-12-02 06:00:00,26309.0,25997.932256733628,24707.13716485311,25610.69372916947
2023-12-02 07:00:00,25793.0,24587.69150288006,23145.1508893694,24154.92931882686
2023-12-02 08:00:00,24736.0,23211.436106414043,21619.27519815367,22733.78783393593
2023-12-02 09:00:00,23493.0,22392.816544601465,20383.27623303471,21789.95445113144
2023-12-02 10:00:00,22660.0,21660.84351337087,19421.115593943345,20988.92513754261
2023-12-02 11:00:00,21976.0,21205.5584413038,18646.50314818624,20437.84185336853
2023-12-02 12:00:00,21346.0,20942.82286701272,18119.35304500496,20095.781920410387
2023-12-02 13:00:00,20997.0,21002.52161550452,18045.49678779893,20115.41416719284
2023-12-02 14:00:00,20971.0,21651.65078648381,18552.90729069896,20722.027737748354
2023-12-02 15:00:00,21490.0,23189.316443236003,19472.02910997733,22074.1302432584
2023-12-02 16:00:00,22388.0,24223.40876908941,20357.704713235107,23063.69755233312
2023-12-02 17:00:00,22608.0,24711.37119756977,20764.664304353428,23527.359129604865
2023-12-02 18:00:00,22811.0,24633.0268028748,20547.293470440207,23407.30680314442
2023-12-02 19:00:00,23045.0,23803.90474844859,19930.58612707566,22641.909162036707
2023-12-02 20:00:00,23045.0,23066.39681879036,19311.35374426661,21939.88389643323
2023-12-02 21:00:00,21284.0,22785.04350833216,18986.75280436408,21645.55629714173
2023-12-02 22:00:00,20984.0,22785.09242127936,19043.306228287885,21662.556563381917
2023-12-02 23:00:00,21120.0,23190.36105842147,19452.5390948514,22069.014469350448
2023-12-03 00:00:00,21019.0,24231.2029326073,20208.680109287063,23024.446085611227
2023-12-03 01:00:00,22460.0,25654.793462213835,21323.98563219612,24355.55111320852
2023-12-03 02:00:00,24207.0,27205.99416473663,22680.441693349887,25848.328423320603
2023-12-03 03:00:00,25845.0,28076.28004625873,23923.816668582105,26830.541032955734
2023-12-03 04:00:00,25791.0,27703.62233361668,24573.01314891436,26764.43957820598
2023-12-03 05:00:00,25208.0,26841.03506825066,24306.89224617309,26080.792221627387
2023-12-03 06:00:00,24725.0,25997.932256734017,23193.30944605595,25156.545413530595
2023-12-03 07:00:00,24436.0,24587.69150288044,21648.568279568808,23705.954535886944
2023-12-03 08:00:00,23856.0,23211.436106414403,20150.7524126133,22293.23099827407
2023-12-03 09:00:00,22777.0,22392.81654460181,18953.82301518409,21361.118485776493
2023-12-03 10:00:00,21821.0,21660.843513371205,18041.843193141944,20575.143417302424
2023-12-03 11:00:00,21160.0,21205.55844130412,17328.52780220838,20042.449249575395
2023-12-03 12:00:00,20485.0,20942.822867013027,16873.697477763453,19722.085250238157
2023-12-03 13:00:00,20334.0,21002.52161550482,16882.990767077514,19766.662360976625
2023-12-03 14:00:00,20330.0,21651.650786484097,17484.088312447137,20401.382044273007
2023-12-03 15:00:00,20641.0,23189.31644323628,18507.044283703588,21784.63479537647
2023-12-03 16:00:00,21275.0,24223.408769089678,19506.214920026432,22808.2506143707
2023-12-03 17:00:00,21462.0,24711.371197570024,20035.751682205533,23308.685342960674
2023-12-03 18:00:00,21175.0,24633.026802875043,19949.37325302894,23227.93073792121
2023-12-03 19:00:00,20521.0,23803.904748448826,19471.323821084003,22504.13047023938
2023-12-03 20:00:00,20521.0,23066.39681879058,18997.588577665618,21845.75434645309
2023-12-03 21:00:00,20350.0,22785.043508332372,18824.428314279223,21596.85895011643
2023-12-03 22:00:00,20910.0,22785.09242127957,19037.408782537776,21660.78732965703
2023-12-03 23:00:00,21671.0,23190.36105842167,19607.04505794127,22115.36625827755
2023-12-04 00:00:00,22350.0,24231.20293260749,20526.51227061829,23119.79573401073
2023-12-04 01:00:00,22598.0,25654.79346221402,21806.97941461779,24500.449247935147
2023-12-04 02:00:00,23992.0,27205.994164736807,23329.32155383861,26042.992381467346
2023-12-04 03:00:00,26095.0,28076.2800462589,24738.182991426467,27074.850929809167
2023-12-04 04:00:00,26012.0,27703.622333616844,25551.339816262956,27057.937578410678
2023-12-04 05:00:00,25682.0,26841.03506825082,25446.53495354017,26422.685033837624
2023-12-04 06:00:00,25212.0,25997.93225673417,24490.524711608352,25545.709993196426
2023-12-04 07:00:00,24471.0,24587.691502880585,23098.542977141587,24140.946945158885
2023-12-04 08:00:00,23814.0,23211.436106414545,21747.643542638747,22772.298337281805
2023-12-04 09:00:00,21778.0,22392.81654460195,20690.80731327634,21882.213775204265
2023-12-04 10:00:00,21468.0,21660.843513371336,19911.176068692483,21135.94327996768
2023-12-04 11:00:00,21261.0,21205.558441304245,19321.61099366697,20640.37420701306
2023-12-04 12:00:00,21397.0,20942.822867013147,18981.154717623634,20354.32242219629
2023-12-04 13:00:00,21039.0,21002.52161550493,19094.75066014684,20430.190328897505
2023-12-04 14:00:00,20702.0,21651.65078648421,19789.473552150743,21092.99761618417
2023-12-04 15:00:00,21671.0,23189.31644323639,20894.866263054075,22500.98138918169
2023-12-04 16:00:00,23742.0,24223.40876908978,21964.872735134413,23545.84795890317
2023-12-04 17:00:00,25160.0,24711.371197570126,22553.334480825768,24063.96018254682
2023-12-04 18:00:00,25469.0,24633.02680287514,22513.764845896207,23997.24821578146
2023-12-04 19:00:00,24781.0,23803.90474844892,22070.308452511246,23283.825859667617
2023-12-04 20:00:00,24185.0,23066.396818790672,21618.95674268823,22632.164795959936
2023-12-04 21:00:00,23733.0,22785.043508332463,21456.081513978737,22386.354910026344
2023-12-04 22:00:00,23823.0,22785.092421279653,21667.46212531782,22449.8033324911
2023-12-04 23:00:00,24223.0,23190.36105842175,22223.9266445987,22900.430734274836
2023-12-05 00:00:00,23939.0,24231.202932607568,23119.058341481992,23897.55955526989
2023-12-05 01:00:00,24117.0,25654.793462214093,24364.524291071,25267.712710871165
2023-12-05 02:00:00,25750.0,27205.99416473688,25841.781470075548,26796.73035633848
2023-12-05 03:00:00,27635.0,28076.28004625897,27196.13298558784,27812.23592805763
2023-12-05 04:00:00,27425.0,27703.62233361691,27946.08293595208,27776.360514317457
2023-12-05 05:00:00,26927.0,26841.035068250883,27770.16311975335,27119.773483701625
2023-12-05 06:00:00,26238.0,25997.93225673423,26735.97068545152,26219.34378534941
2023-12-05 07:00:00,25355.0,24587.691502880643,25259.622978230123,24789.270945485485
2023-12-05 08:00:00,23822.0,23211.4361064146,23819.090176940208,23393.73232757228
2023-12-05 09:00:00,22287.0,22392.816544602003,22668.29258125214,22475.45935559704
2023-12-05 10:00:00,22147.0,21660.843513371387,21791.32433911445,21699.987761094304
2023-12-05 11:00:00,22299.0,21205.558441304296,21102.001943424548,21174.49149194037
2023-12-05 12:00:00,21984.0,20942.822867013198,20660.316352332356,20858.070912608942
2023-12-05 13:00:00,21626.0,21002.521615504986,20672.142642433097,20903.40792358341
2023-12-05 14:00:00,21650.0,21651.650786484253,21265.461173256823,21535.793902516023
2023-12-05 15:00:00,22395.0,23189.316443236432,22270.685496683636,22913.72715927059
2023-12-05 16:00:00,24508.0,24223.40876908982,23242.58691091471,23929.16221163729
2023-12-05 17:00:00,25608.0,24711.371197570166,23735.78320459087,24418.694799676374
2023-12-05 18:00:00,25273.0,24633.026802875174,23604.50587672268,24324.470525029425
2023-12-05 19:00:00,24144.0,23803.90474844896,23073.55331911606,23584.79931964909
2023-12-05 20:00:00,23771.0,23066.39681879071,22539.500945348445,22908.32805675803
2023-12-05 21:00:00,23016.0,22785.043508332496,22299.23020979565,22639.29951877144
2023-12-05 22:00:00,23057.0,22785.092421279685,22438.952236360587,22681.250365803957
2023-12-05 23:00:00,23677.0,23190.361058421782,22929.84635685528,23112.20664795183
2023-12-06 00:00:00,24354.0,24231.2029326076,23765.764980747128,24091.57154704945
2023-12-06 01:00:00,24184.0,25654.79346221412,24958.561566168475,25445.923893400428
2023-12-06 02:00:00,26156.0,27205.994164736905,26389.79706698114,26961.13503541017
2023-12-06 03:00:00,27679.0,28076.280046258995,27704.797477808523,27964.83527572385
2023-12-06 04:00:00,27451.0,27703.62233361693,28422.010944941398,27919.138917014272
2023-12-06 05:00:00,26814.0,26841.03506825091,28219.83761720265,27254.675832936427
2023-12-06 06:00:00,26179.0,25997.932256734257,27165.671278494465,26348.25396326232
2023-12-06 07:00:00,25404.0,24587.691502880665,25675.358954338764,24913.99173831809
2023-12-06 08:00:00,23879.0,23211.43610641462,24226.539016013678,23515.96697929433
2023-12-06 09:00:00,22630.0,22392.816544602025,23072.744562006843,22596.79494982347
2023-12-06 10:00:00,22134.0,21660.84351337141,22197.633780567143,21821.880593530128
2023-12-06 11:00:00,21806.0,21205.558441304314,21514.54553116717,21298.25456826317
2023-12-06 12:00:00,21422.0,20942.82286701321,21082.95890229352,20984.863677597303
2023-12-06 13:00:00,21309.0,21002.521615505,21108.21055388939,21034.22829702032
2023-12-06 14:00:00,21360.0,21651.65078648427,21717.72372179688,21671.47266707805
2023-12-06 15:00:00,22292.0,23189.31644323645,22741.34401452352,23054.92471462257
2023-12-06 16:00:00,24271.0,24223.408769089838,23733.27179920413,24076.367678124123
2023-12-06 17:00:00,25392.0,24711.37119757018,24247.5586222864,24572.227424985045
2023-12-06 18:00:00,25417.0,24633.026802875196,24137.881852869406,24484.48331787345
2023-12-06 19:00:00,25631.0,23803.90474844897,23628.50494232601,23751.28480661208
2023-12-06 20:00:00,25131.0,23066.396818790723,23115.49419665781,23081.12603215085
2023-12-06 21:00:00,25038.0,22785.04350833251,22895.253924172503,22818.106633084502
2023-12-06 22:00:00,25281.0,22785.0924212797,23053.555604604597,22865.631376277168
2023-12-06 23:00:00,25842.0,23190.361058421797,23561.181314811987,23301.60713533885
2023-12-07 00:00:00,25325.0,24231.202932607608,24411.632777156618,24285.33188597231
2023-12-07 01:00:00,25248.0,25654.793462214133,25616.46275469304,25643.29424995781
2023-12-07 02:00:00,26610.0,27205.99416473692,27056.984132943948,27161.291155199026
2023-12-07 03:00:00,27650.0,28076.28004625901,28378.32928606712,28166.894818201443
2023-12-07 04:00:00,27830.0,27703.622333616942,29098.80818089913,28122.1780878016
2023-12-07 05:00:00,27471.0,26841.03506825092,28896.73839352877,27457.746065834275
2023-12-07 06:00:00,26422.0,25997.932256734268,27839.48608646808,26550.398405654407
2023-12-07 07:00:00,25532.0,24587.691502880672,26342.92416150633,25114.261300468366
2023-12-07 08:00:00,23971.0,23211.43610641463,24884.76814099388,23713.4357167884
2023-12-07 09:00:00,22777.0,22392.816544602032,23718.67659939802,22790.574561040827
2023-12-07 10:00:00,22283.0,21660.843513371416,22828.477900162583,22011.133829408765
2023-12-07 11:00:00,21714.0,21205.55844130432,22127.721534280776,21482.20736919726
2023-12-07 12:00:00,21180.0,20942.82286701322,21676.132886204345,21162.81587277056
2023-12-07 13:00:00,21385.0,21002.521615505008,21679.3253113458,21205.562724257245
2023-12-07 14:00:00,21278.0,21651.65078648428,22265.02348221074,21835.66259520221
2023-12-07 15:00:00,22210.0,23189.316443236457,23263.39322008578,23211.53947629125
2023-12-07 16:00:00,24249.0,24223.40876908984,24228.967699893878,24225.07644833105
2023-12-07 17:00:00,25303.0,24711.371197570188,24716.137564459223,24712.8011076369
2023-12-07 18:00:00,25945.0,24633.0268028752,24578.91923173636,24616.794531533546
2023-12-07 19:00:00,25103.0,23803.90474844898,24041.90888200733,23875.30598851648
2023-12-07 20:00:00,24566.0,23066.39681879073,23501.49311364332,23196.925707246508
2023-12-07 21:00:00,23656.0,22785.043508332517,23254.378221836778,22925.843922383792
2023-12-07 22:00:00,23579.0,22785.092421279704,23386.61383157496,22965.54884436828
2023-12-07 23:00:00,23797.0,23190.3610584218,23869.2312035302,23394.02210195432
2023-12-08 00:00:00,24197.0,24231.20293260761,24695.94765380646,24370.626348967264
2023-12-08 01:00:00,24544.0,25654.793462214137,25878.49388162049,25721.90358803604
2023-12-08 02:00:00,26012.0,27205.99416473692,27298.3196055619,27233.69179698441
2023-12-08 03:00:00,27771.0,28076.28004625901,28600.650159010584,28233.59108008448
2023-12-08 04:00:00,27628.0,27703.62233361695,29303.84254129186,28183.688395919424
2023-12-08 05:00:00,27213.0,26841.035068250923,29086.21413244541,27514.588787509267
2023-12-08 06:00:00,26604.0,25997.93225673427,28015.083142477397,26603.077522457206
2023-12-08 07:00:00,25840.0,24587.69150288068,26506.227021831917,25163.252158566043
2023-12-08 08:00:00,24407.0,23211.436106414632,25037.21938711124,23759.17109062361
2023-12-08 09:00:00,22876.0,22392.81654460204,23861.53227361237,22833.431263305138
2023-12-08 10:00:00,22353.0,21660.84351337142,22962.765448911086,22051.42009403332
2023-12-08 11:00:00,22099.0,21205.558441304325,22254.201051997094,21520.15122451216
2023-12-08 12:00:00,21796.0,20942.822867013223,21795.262342132184,21198.55470954891
2023-12-08 13:00:00,21706.0,21002.52161550501,21791.230389648223,21239.13424774797
2023-12-08 14:00:00,21864.0,21651.65078648428,22369.472605230225,21866.997332108065
2023-12-08 15:00:00,22641.0,23189.31644323646,23359.778255839938,23240.454987017503
2023-12-08 16:00:00,24654.0,24223.408769089845,24316.290777458053,24251.273371600302
2023-12-08 17:00:00,25895.0,24711.37119757019,24793.004339773044,24735.861140231045
2023-12-08 18:00:00,26539.0,24633.026802875203,24643.538856281688,24636.180418897147
2023-12-08 19:00:00,25851.0,23803.904748448986,24092.100835455,23890.363574550785
2023-12-08 20:00:00,24826.0,23066.39681879073,23534.70096617719,23206.88806300667
2023-12-08 21:00:00,23567.0,22785.04350833252,23267.69029366687,22929.837543932823
2023-12-08 22:00:00,23202.0,22785.092421279707,23376.79062089925,22962.60188116557
2023-12-08 23:00:00,22941.0,23190.3610584218,23832.73935599096,23383.074547692548
2023-12-09 00:00:00,23110.0,24231.20293260761,24629.000152373024,24350.54209853724
2023-12-09 01:00:00,24001.0,25654.793462214137,25777.096044666872,25691.48423694996
2023-12-09 02:00:00,25493.0,27205.99416473692,27158.320393108363,27191.69203324835
2023-12-09 03:00:00,27348.0,28076.28004625901,28417.79820656617,28178.735494351156
2023-12-09 04:00:00,27240.0,27703.62233361695,29073.84626701614,28114.689513636706
2023-12-09 05:00:00,26805.0,26841.035068250923,28804.805195628905,27430.16610646432
2023-12-09 06:00:00,26452.0,25997.93225673427,27678.082474482027,26501.9773220586
2023-12-09 07:00:00,25773.0,24587.69150288068,26109.61260279116,25044.267832853817
2023-12-09 08:00:00,24647.0,23211.436106414632,24577.19490278902,23621.163745326947
2023-12-09 09:00:00,23252.0,22392.81654460204,23334.59576206417,22675.35030984068
2023-12-09 10:00:00,22566.0,21660.84351337142,22365.777027694665,21872.32356766839
2023-12-09 11:00:00,21540.0,21205.558441304325,21584.448815842406,21319.225553665747
2023-12-09 12:00:00,20878.0,20942.822867013223,21050.525526336736,20975.13366481028
2023-12-09 13:00:00,20792.0,21002.52161550501,20969.838914821496,20992.716805299955
2023-12-09 14:00:00,20621.0,21651.65078648428,21470.36214933877,21597.264195340627
2023-12-09 15:00:00,21467.0,23189.31644323646,22382.54004169721,22947.283522774684
2023-12-09 16:00:00,22400.0,24223.408769089845,23261.215316704485,23934.75073337424
2023-12-09 17:00:00,22836.0,24711.37119757019,23661.118437104007,24396.29536943033
2023-12-09 18:00:00,23211.0,24633.026802875203,23436.635250430994,24274.109337141937
2023-12-09 19:00:00,22324.0,23803.904748448986,22812.75993435472,23506.5613042207
2023-12-09 20:00:00,21189.0,23066.39681879073,22186.304222567174,22802.369039923666
2023-12-09 21:00:00,20749.0,22785.04350833252,21854.42486270367,22505.85791464386
2023-12-09 22:00:00,20386.0,22785.092421279707,21903.645042512217,22520.65820764946
2023-12-09 23:00:00,20560.0,23190.3610584218,22305.490109283768,22924.89977368039
2023-12-10 00:00:00,20923.0,24231.20293260761,23054.18903824397,23878.09876429852
2023-12-10 01:00:00,21628.0,25654.793462214137,24161.998461556766,25206.954962016927
2023-12-10 02:00:00,23763.0,27205.99416473692,25510.904682105687,26697.467319947547
2023-12-10 03:00:00,25740.0,28076.28004625901,26746.67635037954,27677.398937495167
2023-12-10 04:00:00,25733.0,27703.62233361695,27388.21633358044,27609.000533605995
2023-12-10 05:00:00,25464.0,26841.035068250923,27114.386021198603,26923.040354135224
2023-12-10 06:00:00,25213.0,25997.93225673427,25993.04117817817,25996.46493316744
2023-12-10 07:00:00,25025.0,24587.69150288068,24440.48561620832,24543.529736878965
2023-12-10 08:00:00,23996.0,23211.436106414632,22934.80328337535,23128.446259502845
2023-12-10 09:00:00,22815.0,22392.81654460204,21729.95563332652,22193.95827121938
2023-12-10 10:00:00,22760.0,21660.84351337142,20810.006057081384,21405.592276484407
2023-12-10 11:00:00,22121.0,21205.558441304325,20088.66969692119,20870.491817989383
2023-12-10 12:00:00,21673.0,20942.822867013223,19625.76747627753,20547.706249792514
2023-12-10 13:00:00,21268.0,21002.52161550501,19626.93823184677,20589.846600407534
2023-12-10 14:00:00,21426.0,21651.65078648428,20219.862896866623,21222.114419598984
2023-12-10 15:00:00,21748.0,23189.31644323646,21234.595933453405,22602.900290301543
2023-12-10 16:00:00,22541.0,24223.408769089845,22225.493874448526,23624.034300697447
2023-12-10 17:00:00,22844.0,24711.37119757019,22746.708475888558,24121.972381065694
2023-12-10 18:00:00,23325.0,24633.026802875203,22651.958716892277,24038.70637708032
2023-12-10 19:00:00,22264.0,23803.904748448986,22165.48908397552,23312.38004910694
2023-12-10 20:00:00,21807.0,23066.39681879073,21683.28506763188,22651.46329344308
2023-12-10 21:00:00,21519.0,22785.04350833252,21501.6077599374,22400.01278381398
2023-12-10 22:00:00,21858.0,22785.092421279707,21706.023214410605,22461.37165921897
2023-12-10 23:00:00,21817.0,23190.3610584218,22267.046809776904,22913.36678382833
2023-12-11 00:00:00,22151.0,24231.20293260761,23177.85398072997,23915.19824704432
2023-12-11 01:00:00,22326.0,25654.793462214137,24449.614027139003,25293.2396316916
2023-12-11 02:00:00,24389.0,27205.99416473692,25963.20232010073,26833.15661134606
2023-12-11 03:00:00,26690.0,28076.28004625901,27363.263471150756,27862.37507372653
2023-12-11 04:00:00,26872.0,27703.62233361695,28167.573878888412,27842.807797198388
2023-12-11 05:00:00,26577.0,26841.035068250923,28053.876779475613,27204.887581618328
2023-12-11 06:00:00,26189.0,25997.93225673427,27088.9287934796,26325.231217757868
2023-12-11 07:00:00,25543.0,24587.69150288068,25687.96412101716,24917.77328832162
2023-12-11 08:00:00,24160.0,23211.436106414632,24328.03686927778,23546.416335273578
2023-12-11 09:00:00,22889.0,22392.81654460204,23262.128259320627,22653.61005901761
2023-12-11 10:00:00,22093.0,21660.84351337142,22473.38038788364,21904.604575725083
2023-12-11 11:00:00,22119.0,21205.558441304325,21874.65475803269,21406.287336322835
2023-12-11 12:00:00,21846.0,20942.822867013223,21524.994318671248,21117.47430251063
2023-12-11 13:00:00,21422.0,21002.52161550501,21629.3428100351,21190.56797386404
2023-12-11 14:00:00,21540.0,21651.65078648428,22314.775284808413,21850.58813598152
2023-12-11 15:00:00,22963.0,23189.31644323646,23410.834935365445,23255.771990875157
2023-12-11 16:00:00,25368.0,24223.408769089845,24471.4660280544,24297.82594677921
2023-12-11 17:00:00,26784.0,24711.37119757019,25050.51040049976,24813.11295844906
2023-12-11 18:00:00,26628.0,24633.026802875203,25001.48172479663,24743.563279451628
2023-12-11 19:00:00,26285.0,23803.904748448986,24548.524950511342,24027.29080906769
2023-12-11 20:00:00,25810.0,23066.39681879073,24087.631848145717,23372.767327597227
2023-12-11 21:00:00,25443.0,22785.04350833252,23915.174544823058,23124.08281927968
2023-12-11 22:00:00,25074.0,22785.092421279707,24116.93273010994,23184.64451392877
2023-12-11 23:00:00,24697.0,23190.3610584218,24663.73480356484,23632.37318196471
2023-12-12 00:00:00,24284.0,24231.20293260761,25549.16436758862,24626.591363101918
2023-12-12 01:00:00,24459.0,25654.793462214137,26784.88883100663,25993.822072851886
2023-12-12 02:00:00,26789.0,27205.99416473692,28252.365505307236,27519.90556690801
2023-12-12 03:00:00,28706.0,28076.28004625901,29596.89783331619,28532.46538237616
2023-12-12 04:00:00,28600.0,27703.62233361695,30336.990250138108,28493.6327085733
2023-12-12 05:00:00,28154.0,26841.035068250923,30151.17489208802,27834.07701540205
2023-12-12 06:00:00,27538.0,25997.93225673427,29107.049246321287,26930.667353610377
2023-12-12 07:00:00,26798.0,24587.69150288068,27620.73099764644,25497.6033513104
2023-12-12 08:00:00,25210.0,23211.436106414632,26170.190665517566,24099.06247414551
2023-12-12 09:00:00,23658.0,22392.81654460204,25009.348891104757,23177.77624855285
2023-12-12 10:00:00,23008.0,21660.84351337142,24122.30016478465,22399.280508795386
